119 36.0 27.288
120 36.0 27.271
121 36.0 27.245
122 36.0 27.22
123 36.0 27.194
124 36.0 27.177
125 36.0 27.152
126 36.0 27.126
127 36.0 27.101
128 36.0 27.084
129 36.0 27.058
130 36.0 27.033
131 36.0 27.016
132 36.0 26.99
133 36.0 26.965
134 36.0 26.939
135 36.0 26.922
136 36.0 26.897
137 36.0 26.871
138 36.0 26.854
139 36.0 26.829
140 36.0 26.803
141 36.0 26.778
142 36.0 26.761
143 36.0 26.735
144 36.0 26.71
145 35.0 26.693
146 36.0 26.667
147 35.0 26.642
148 35.0 26.625
149 35.0 26.599
150 35.0 26.574
151 35.0 26.548
152 35.0 26.531
153 35.0 26.506
154 35.0 26.48
155 35.0 26.463
156 35.0 26.438
157 35.0 26.412
158 35.0 26.395
159 35.0 26.37
160 35.0 26.344
161 35.0 26.327
162 35.0 26.302
163 35.0 26.276
164 35.0 26.259
165 35.0 26.234
166 35.0 26.217
167 35.0 26.191
168 35.0 26.166
169 35.0 26.149
170 35.0 26.123
171 35.0 26.098
172 35.0 26.081
173 35.0 26.055
174 35.0 26.03
175 35.0 26.013
176 35.0 25.987
177 35.0 25.962
178 35.0 25.945
179 35.0 25.919
180 35.0 25.902
181 35.0 25.877
182 34.0 25.851
183 34.0 25.834
184 34.0 25.809
185 34.0 25.783
186 34.0 25.766
187 34.0 25.741
188 34.0 25.724
189 34.0 25.698
190 34.0 25.673
191 34.0 25.656
192 34.0 25.63
193 34.0 25.613
194 34.0 25.588
195 34.0 25.562
196 34.0 25.545
197 34.0 25.52
198 34.0 25.503
199 34.0 25.478
200 34.0 25.461
201 34.0 25.435
202 34.0 25.41
203 34.0 25.393
204 33.0 25.367
205 33.0 25.35
206 33.0 25.325
207 33.0 25.308
208 34.0 25.282
209 33.0 25.265
210 33.0 25.24
211 33.0 25.223
212 33.0 25.197
213 33.0 25.18
214 33.0 25.155
215 33.0 25.138
216 33.0 25.112
217 33.0 25.095
218 33.0 25.07
219 33.0 25.053
220 33.0 25.027
221 33.0 25.01
222 33.0 24.985
223 33.0 24.968
224 32.0 24.942
225 33.0 24.925
226 32.0 24.9
227 32.0 24.883
228 32.0 24.866
229 32.0 24.84
230 32.0 24.823
231 32.0 24.798
232 32.0 24.781
233 32.0 24.755
234 32.0 24.738
235 32.0 24.713
236 32.0 24.696
237 32.0 24.67
238 32.0 24.653
239 27.0 24.636
240 17.0 24.619
241 18.0 24.602
242 19.0 24.594
243 18.0 24.577
244 17.0 24.568
245 19.0 24.56
246 20.0 24.543
247 20.0 24.534
248 20.0 24.517
249 20.0 24.5
250 20.0 24.492
251 17.0 24.475
252 18.0 24.466
253 19.0 24.458
254 19.0 24.441
255 18.0 24.432
256 17.0 24.415
257 20.0 24.407
258 20.0 24.39
259 20.0 24.381
260 20.0 24.364
261 20.0 24.356
262 20.0 24.339
263 17.0 24.33
264 18.0 24.313
265 19.0 24.305
266 19.0 24.296
267 18.0 24.279
268 18.0 24.271
269 20.0 24.254
270 20.0 24.245
271 20.0 24.228
272 20.0 24.22
273 20.0 24.203
274 18.0 24.194
275 17.0 24.177
276 18.0 24.169
277 19.0 24.16
278 18.0 24.143
279 17.0 24.135
280 19.0 24.118
281 20.0 24.109
282 19.0 24.092
283 17.0 24.084
284 17.0 24.075
285 17.0 24.058
286 17.0 24.05
287 17.0 24.041
288 12.0 24.033
289 9.0 24.024
290 9.0 24.016
291 8.0 24.007
292 8.0 24.007
293 8.0 23.999
294 8.0 23.99
295 8.0 23.99
296 8.0 23.982
297 6.0 23.973
298 6.0 23.973
299 6.0 23.965
300 6.0 23.965
301 6.0 23.956
302 7.0 23.956
303 6.0 23.948
304 6.0 23.948
305 6.0 23.939
306 6.0 23.939
307 6.0 23.931
308 6.0 23.931
309 6.0 23.922
310 6.0 23.922
311 6.0 23.914
312 6.0 23.914
313 6.0 23.922
314 6.0 23.939
315 6.0 23.965
316 6.0 23.99
317 9.0 24.016
318 15.0 24.033
319 17.0 24.05
320 17.0 24.067
321 17.0 24.084
322 17.0 24.101
323 17.0 24.118
324 20.0 24.135
325 20.0 24.152
326 20.0 24.169
327 20.0 24.177
328 20.0 24.194
329 19.0 24.211
330 17.0 24.228
331 18.0 24.245
332 19.0 24.254
333 18.0 24.271
334 18.0 24.288
335 17.0 24.305
336 17.0 24.322
337 18.0 24.339
338 19.0 24.356
339 18.0 24.373
340 17.0 24.39
341 20.0 24.407
342 20.0 24.415
343 20.0 24.432
344 20.0 24.449
345 20.0 24.458
346 20.0 24.475
347 17.0 24.492
348 18.0 24.509
349 19.0 24.526
350 19.0 24.543
351 18.0 24.551
352 18.0 24.568
353 20.0 24.585
354 20.0 24.602
355 20.0 24.619
356 20.0 24.628
357 20.0 24.645
358 19.0 24.662
359 17.0 24.679
360 18.0 24.696
361 19.0 24.713
362 19.0 24.721
363 18.0 24.738
364 18.0 24.755
365 20.0 24.772
366 20.0 24.789
367 21.0 24.798
368 20.0 24.815
369 20.0 24.832
370 20.0 24.849
371 20.0 24.857
372 20.0 24.874
373 20.0 24.891
374 22.0 24.9
375 25.0 24.917
376 25.0 24.925
377 25.0 24.942
378 25.0 24.951
379 25.0 24.968
380 23.0 24.976
381 24.0 24.985
382 32.0 25.002
383 33.0 25.01
384 33.0 25.01
385 33.0 25.019
386 33.0 25.027
387 33.0 25.036
388 33.0 25.044
389 33.0 25.044
390 33.0 25.053
391 33.0 25.061
392 33.0 25.07
393 33.0 25.078
394 33.0 25.078
395 33.0 25.087
396 33.0 25.095
397 33.0 25.104
398 33.0 25.112
399 33.0 25.112
400 33.0 25.121
401 33.0 25.129
402 33.0 25.138
403 33.0 25.146
404 33.0 25.146
405 33.0 25.155
406 33.0 25.163
407 33.0 25.172
408 33.0 25.18
409 33.0 25.18
410 33.0 25.189
411 33.0 25.197
412 33.0 25.206
413 33.0 25.206
414 33.0 25.214
415 33.0 25.223
416 33.0 25.231
417 33.0 25.24
418 33.0 25.24
419 33.0 25.248
420 33.0 25.257
421 33.0 25.265
422 33.0 25.274
423 33.0 25.274
424 33.0 25.282
425 33.0 25.291
426 33.0 25.299
427 33.0 25.299
428 33.0 25.308
429 33.0 25.316
430 33.0 25.325
431 33.0 25.333
432 33.0 25.333
433 33.0 25.342
434 33.0 25.35
435 33.0 25.359
436 33.0 25.359
437 33.0 25.367
438 33.0 25.376
439 33.0 25.384
440 33.0 25.384
441 33.0 25.393
442 34.0 25.401
443 33.0 25.41
444 33.0 25.41
445 33.0 25.418
446 33.0 25.427
447 33.0 25.435
448 33.0 25.444
449 33.0 25.444
450 33.0 25.452
451 33.0 25.461
452 33.0 25.469
453 33.0 25.469
454 33.0 25.478
455 33.0 25.486
456 33.0 25.495
457 33.0 25.495
458 33.0 25.503
459 33.0 25.512
460 33.0 25.52
461 33.0 25.52
462 33.0 25.528
463 33.0 25.537
464 33.0 25.545
465 33.0 25.545
466 33.0 25.554
467 33.0 25.562
468 33.0 25.571
469 33.0 25.579
470 33.0 25.579
471 33.0 25.588
472 33.0 25.596
473 34.0 25.605
474 33.0 25.605
475 33.0 25.613
476 33.0 25.622
477 33.0 25.622
478 33.0 25.63
479 33.0 25.639
480 33.0 25.647
481 33.0 25.647
482 33.0 25.656
483 33.0 25.664
484 33.0 25.673
485 33.0 25.673
486 33.0 25.681
487 33.0 25.69
488 33.0 25.698
489 33.0 25.698
490 33.0 25.707
491 33.0 25.715
492 33.0 25.724
493 33.0 25.724
494 33.0 25.732
495 33.0 25.741
496 33.0 25.749
497 33.0 25.749
498 33.0 25.758
499 33.0 25.766
500 33.0 25.775
501 33.0 25.775
502 33.0 25.783
503 33.0 25.792
504 34.0 25.792
505 34.0 25.8
506 34.0 25.809
507 33.0 25.817
508 34.0 25.817
509 34.0 25.826
510 34.0 25.834
511 34.0 25.843
512 34.0 25.843
513 34.0 25.851
514 34.0 25.86
515 34.0 25.86
516 34.0 25.868
517 34.0 25.877
518 34.0 25.885
519 34.0 25.885
520 34.0 25.894
521 34.0 25.902
522 34.0 25.902
523 34.0 25.911
524 34.0 25.919
525 34.0 25.928
526 34.0 25.928
527 34.0 25.936
528 34.0 25.945
529 34.0 25.953
530 34.0 25.953
531 34.0 25.962
532 34.0 25.97
533 34.0 25.97
534 34.0 25.979
535 34.0 25.987
536 34.0 25.987
537 34.0 25.996
538 34.0 26.004
539 34.0 26.013
540 34.0 26.013
541 34.0 26.021
542 34.0 26.03
543 34.0 26.03
544 34.0 26.038
545 34.0 26.047
546 34.0 26.055
547 34.0 26.055
548 34.0 26.064
549 34.0 26.072
550 34.0 26.072
551 34.0 26.081
552 34.0 26.089
553 34.0 26.098
554 34.0 26.098
555 34.0 26.106
556 34.0 26.115
557 34.0 26.115
558 34.0 26.123
559 34.0 26.132
560 34.0 26.14
561 34.0 26.14
562 34.0 26.149
563 34.0 26.157
564 34.0 26.157
565 34.0 26.166
566 34.0 26.174
567 35.0 26.174
568 34.0 26.183
569 34.0 26.191
570 34.0 26.191
571 34.0 26.2
572 34.0 26.208
573 34.0 26.217
574 34.0 26.217
575 34.0 26.225
576 34.0 26.234
577 34.0 26.234
578 34.0 26.242
579 34.0 26.251
580 34.0 26.251
581 34.0 26.259
582 34.0 26.268
583 34.0 26.268
584 34.0 26.276
585 34.0 26.285
586 34.0 26.293
587 34.0 26.293
588 34.0 26.302
589 34.0 26.31
590 34.0 26.31
591 34.0 26.319
592 34.0 26.327
593 34.0 26.327
594 34.0 26.336
595 34.0 26.344
596 34.0 26.344
597 34.0 26.353
598 35.0 26.361
599 34.0 26.361
600 34.0 26.37
601 34.0 26.378
602 34.0 26.378
603 34.0 26.387
604 34.0 26.395
605 34.0 26.395
606 34.0 26.404
607 34.0 26.412
608 34.0 26.412
609 34.0 26.421
610 34.0 26.429
611 34.0 26.438
612 34.0 26.438
613 34.0 26.446
614 34.0 26.455
615 34.0 26.455
616 34.0 26.463
617 34.0 26.472
618 34.0 26.472
619 34.0 26.48
620 34.0 26.489
621 34.0 26.489
622 34.0 26.497
623 34.0 26.506
624 34.0 26.506
625 34.0 26.514
626 34.0 26.523
627 34.0 26.523
628 34.0 26.531
629 35.0 26.54
630 34.0 26.54
631 34.0 26.548
632 34.0 26.557
633 34.0 26.557
634 34.0 26.565
635 34.0 26.574
636 34.0 26.574
637 34.0 26.582
638 34.0 26.591
639 34.0 26.591
640 34.0 26.599
641 34.0 26.608
642 34.0 26.608
643 34.0 26.616
644 34.0 26.616
645 34.0 26.625
646 34.0 26.633
647 35.0 26.633
648 34.0 26.642
649 34.0 26.65
650 35.0 26.65
651 35.0 26.659
652 34.0 26.667
653 35.0 26.667
654 35.0 26.676
655 35.0 26.684
656 35.0 26.684
657 35.0 26.693
658 35.0 26.701
659 35.0 26.701
660 35.0 26.71
661 35.0 26.718
662 35.0 26.718
663 35.0 26.727
664 35.0 26.735
665 35.0 26.735
666 35.0 26.744
667 35.0 26.744
668 35.0 26.752
669 35.0 26.761
670 35.0 26.761
671 35.0 26.769
672 35.0 26.778
673 35.0 26.778
674 35.0 26.786
675 35.0 26.795
676 35.0 26.795
677 35.0 26.803
678 35.0 26.812
679 35.0 26.812
680 35.0 26.82
681 35.0 26.82
682 35.0 26.829
683 35.0 26.837
684 35.0 26.837
685 35.0 26.846
686 35.0 26.854
687 35.0 26.854
688 35.0 26.863
689 35.0 26.871
690 35.0 26.871
691 36.0 26.88
692 35.0 26.88
693 35.0 26.888
694 35.0 26.897
695 35.0 26.897
696 35.0 26.905
697 35.0 26.914
698 35.0 26.914
699 35.0 26.922
700 35.0 26.922
701 35.0 26.931
702 35.0 26.939
703 35.0 26.939
704 35.0 26.948
705 35.0 26.956
706 35.0 26.956
707 35.0 26.965
708 35.0 26.973
709 35.0 26.973
710 35.0 26.982
711 35.0 26.982
712 35.0 26.99
713 35.0 26.999
714 35.0 26.999
715 35.0 27.007
716 35.0 27.016
717 35.0 27.016
718 35.0 27.024
719 35.0 27.024
720 35.0 27.033
721 35.0 27.041
722 36.0 27.041
723 35.0 27.05
724 35.0 27.05
725 35.0 27.058
726 35.0 27.067
727 35.0 27.067
728 35.0 27.075
729 35.0 27.084
730 35.0 27.084
731 35.0 27.092
732 35.0 27.092
733 35.0 27.101
734 35.0 27.109
735 35.0 27.109
736 35.0 27.118
737 35.0 27.118
738 35.0 27.126
739 35.0 27.135
740 35.0 27.135
741 35.0 27.143
742 35.0 27.152
743 35.0 27.152
744 35.0 27.16
745 35.0 27.16
746 35.0 27.169
747 35.0 27.177
748 35.0 27.177
749 35.0 27.186
750 35.0 27.186
751 35.0 27.194
752 35.0 27.203
753 36.0 27.203
754 35.0 27.211
755 35.0 27.211
756 35.0 27.22
757 35.0 27.228
758 35.0 27.228
759 35.0 27.237
760 35.0 27.237
761 35.0 27.245
762 35.0 27.254
763 35.0 27.254
764 35.0 27.262
765 35.0 27.262
766 35.0 27.271
767 35.0 27.279
768 35.0 27.279
769 35.0 27.288
770 35.0 27.288
771 35.0 27.296
772 35.0 27.305
773 35.0 27.305
774 35.0 27.313
775 35.0 27.322
776 35.0 27.322
777 35.0 27.33
778 35.0 27.33
779 35.0 27.339
780 35.0 27.347
781 35.0 27.347
782 35.0 27.356
783 35.0 27.356
784 36.0 27.364
785 35.0 27.364
786 35.0 27.373
787 35.0 27.381
788 35.0 27.381
789 35.0 27.39
790 35.0 27.39
791 35.0 27.398
792 35.0 27.407
793 35.0 27.407
794 35.0 27.415
795 35.0 27.415
796 35.0 27.424
797 35.0 27.432
798 35.0 27.432
799 35.0 27.441
800 35.0 27.441
801 35.0 27.449
802 35.0 27.458
803 35.0 27.458
804 35.0 27.466
805 35.0 27.466
806 35.0 27.475
807 35.0 27.483
808 35.0 27.483
809 35.0 27.492
810 35.0 27.492
811 35.0 27.5
812 35.0 27.5
813 35.0 27.509
814 35.0 27.517
815 36.0 27.517
816 35.0 27.526
817 35.0 27.526
818 35.0 27.534
819 35.0 27.543
820 35.0 27.543
821 35.0 27.551
822 35.0 27.551
823 35.0 27.56
824 35.0 27.568
825 35.0 27.568
826 35.0 27.577
827 35.0 27.577
828 35.0 27.585
829 35.0 27.585
830 35.0 27.594
831 35.0 27.602
832 35.0 27.602
833 35.0 27.611
834 35.0 27.611
835 35.0 27.619
836 35.0 27.628
837 35.0 27.628
838 35.0 27.636
839 35.0 27.636
840 35.0 27.645
841 35.0 27.645
842 35.0 27.653
843 35.0 27.662
844 35.0 27.662
845 35.0 27.67
846 36.0 27.67
847 35.0 27.679
848 35.0 27.687
849 36.0 27.687
850 35.0 27.696
851 36.0 27.696
852 36.0 27.704
853 36.0 27.704
854 35.0 27.713
855 36.0 27.721
856 36.0 27.721
857 36.0 27.73
858 36.0 27.73
859 36.0 27.738
860 36.0 27.738
861 36.0 27.747
862 36.0 27.755
863 36.0 27.755
864 36.0 27.764
865 36.0 27.764
866 36.0 27.772
867 36.0 27.772
868 36.0 27.781
869 36.0 27.789
870 36.0 27.789
871 36.0 27.798
872 36.0 27.798
873 36.0 27.806
874 36.0 27.815
875 36.0 27.815
876 36.0 27.823
877 37.0 27.823
878 36.0 27.832
879 36.0 27.832
880 36.0 27.84
881 36.0 27.84
882 36.0 27.848
883 36.0 27.857
884 36.0 27.857
885 36.0 27.865
886 36.0 27.865
887 36.0 27.874
888 36.0 27.874
889 36.0 27.882
890 36.0 27.891
891 36.0 27.891
892 36.0 27.899
893 36.0 27.899
894 36.0 27.908
895 36.0 27.908
896 36.0 27.916
897 36.0 27.925
898 36.0 27.925
899 36.0 27.933
900 36.0 27.933
901 36.0 27.942
902 36.0 27.942
903 36.0 27.95
904 36.0 27.95
905 36.0 27.959
906 36.0 27.967
907 36.0 27.967
908 37.0 27.976
909 36.0 27.976
910 36.0 27.984
911 36.0 27.984
912 36.0 27.993
913 36.0 27.993
914 36.0 28.001
915 36.0 28.01
916 36.0 28.01
917 36.0 28.018
918 36.0 28.018
919 36.0 28.027
920 36.0 28.027
921 36.0 28.035
922 36.0 28.035
923 36.0 28.044
924 36.0 28.052
925 36.0 28.052
926 36.0 28.061
927 36.0 28.061
928 36.0 28.069
929 36.0 28.069
930 36.0 28.078
931 36.0 28.078
932 36.0 28.086
933 36.0 28.095
934 36.0 28.095
